Date,Open,High,Low,Close,Volume
2017-01-03,110.39978917572729,111.12209057195165,109.40586991761167,109.91825866699219,3001123
2017-01-04,109.9059061832299,110.44300178148939,109.64662486889382,110.0849380493164,1844232
2017-01-05,110.04793138967365,110.59118974859257,109.20216307232808,109.70838928222656,1731569
2017-01-06,109.44905273193504,110.25777730956382,108.52920921933347,110.02936553955078,1943500
2017-01-09,110.11581754295096,110.12199144462578,109.39352737821773,109.4367446899414,1940630
2017-01-10,109.4923185839262,109.57257932039238,108.84410385437575,109.01078796386719,2428000
2017-01-11,109.04164085118147,110.16521212666329,108.89347847269717,109.81949615478516,1889202
2017-01-12,109.25150573600527,109.70216662270917,108.4983462915653,109.54165649414062,1580873
2017-01-13,109.62809607000304,109.83182352736276,109.16508731508893,109.51080322265625,1513538
2017-01-17,109.27007756634724,109.68986914664146,108.80706866762335,109.43058776855469,1862770
2017-01-18,109.82563517989901,110.77634816752884,109.50461491742035,110.18987274169922,2158302
2017-01-19,110.6590950886017,110.99862590652138,109.7392512700441,110.30720520019531,1751422
2017-01-20,110.62818583609565,110.78869596733499,109.78241788057747,110.18987274169922,2107232
2017-01-23,109.83184367066133,110.49858000521544,109.35031312528827,110.20225524902344,2376213
2017-01-24,109.57872508013273,109.7392352455953,107.67729869945963,108.63418579101562,4153947
2017-01-25,109.32560093742634,110.27631408029096,109.0045806225307,109.10336303710938,4141270
2017-01-26,108.84408147165794,109.41204661419178,108.67739739644347,109.15892791748047,2674136
2017-01-27,109.56637573242188,109.87504825655476,109.16509469130337,109.56637573242188,1941945
2017-01-30,109.42440773032426,109.72073250759252,107.95512038231126,108.29466247558594,2180428
2017-01-31,107.87484491337167,108.31933197212125,107.30070593785808,107.92422485351562,2207218
2017-02-01,108.14033508300781,108.529257160333,107.60323933861098,108.14033508300781,2718388
2017-02-02,107.49823664270824,107.8995175767986,107.14018427125768,107.52910614013672,3715733
2017-02-03,107.4303921015938,108.22058405822007,107.32543575456465,108.06007385253906,3373318
2017-02-06,107.49211717200853,108.77619878531036,107.35630258079325,108.09711456298828,1940869
2017-02-07,108.70209707257973,108.89965066286841,108.12796927325776,108.50455474853516,1491890
2017-02-08,108.41808455683217,109.6404265756819,108.33783512643596,109.313232421875,2566257
2017-02-09,109.18980271772507,110.22693936225257,109.18980271772507,109.99852752685547,2403601
2017-02-10,110.07259491950362,110.8627979645273,110.00469327060132,110.50474548339844,1665310
2017-02-13,111.03566138528528,111.97402684315568,110.66526108322734,111.75177764892578,2308041
2017-02-14,111.6529978733449,112.3567775455673,111.52335721431527,112.10983276367188,2434936
2017-02-15,112.0321355801922,112.98282588169198,111.93893531792418,112.90205383300781,2108428
2017-02-16,112.9331295821641,113.99566251537495,112.85234619013848,113.96459197998047,2588144
2017-02-17,113.97702644958952,114.08265493611654,113.41779080063057,113.67877197265625,2345954
2017-02-21,113.57933988168453,114.09507674976898,113.11331587017058,113.93973541259766,2076615
2017-02-22,113.95839327497431,115.64850589313527,113.75955316118684,115.59879302978516,3409676
2017-02-23,115.51802821492802,116.48114696509188,115.39375738836804,116.3133773803711,2872314
2017-02-24,116.08346354121812,117.07143869762571,115.76035259722119,116.4500732421875,2543055
2017-02-27,116.50602566216666,116.53709621267166,115.81010202893954,116.1394271850586,1666985
2017-02-28,116.02753710118928,116.50597802487209,115.76655592327499,115.79141235351562,2310792
2017-03-01,116.86641050907113,118.39496805570735,116.82291174240622,117.97244262695312,2662535
2017-03-02,117.72386676745755,118.12153564273322,117.45667147508763,117.99105072021484,2109744
2017-03-03,117.99104894448898,118.20852003220922,117.15220111290571,117.63065338134766,1946370
2017-03-06,117.39454259185193,117.58716859297742,116.98443415853795,117.37590026855469,1995765
2017-03-07,116.996862914812,117.59958601242447,116.97201782324689,117.49395751953125,1988111
2017-03-08,117.88541721605493,118.18988580218928,117.41939317566897,117.75492095947266,1870185
2017-03-09,117.59337434097479,118.30173728576938,117.54367281720207,117.99726867675781,1861813
2017-03-10,118.45710537395156,118.8299292542458,118.07806738433192,118.81128692626953,3007940
2017-03-13,119.15924001018917,119.27730808438038,118.34525974687817,119.00389862060547,2359349
2017-03-14,118.63725090098546,118.95414765764012,117.50636287964383,118.2644271850586,2264746
2017-03-15,118.17126002013215,119.21515084161766,117.8854337163599,118.8050537109375,2448212
2017-03-16,118.7180381951156,119.07843374416001,117.83570298426841,118.25201416015625,2316772
2017-03-17,118.56895876220112,119.52586364746094,118.27691827663503,119.52586364746094,5056808
2017-03-20,119.62525699525703,120.23419429868828,119.47612972379662,119.92972564697266,2494378
2017-03-21,120.22796999829355,120.22796999829355,118.99766727813294,119.38291931152344,2266540
2017-03-22,119.48854429850647,119.84893988822623,118.34523912772096,119.4388427734375,1946251
2017-03-23,119.37667853672846,119.90484360268775,118.82365704324951,119.38910675048828,1772472
2017-03-24,119.37668801703818,119.68737070648451,118.61862361554256,118.99765014648438,1716738
2017-03-27,118.49437634328099,118.68077692228246,117.537471655386,118.32660675048828,2373582
2017-03-28,118.02212826615211,118.98524698234093,117.81085993072325,118.67455291748047,2786919
2017-03-29,118.42602950052039,118.85476900584315,118.22097524162035,118.4819564819336,2023871
2017-03-30,118.51921242684034,118.98524785775314,118.12154352502807,118.85475158691406,2195138
2017-03-31,118.86719141400782,119.55069801718986,118.67456538261469,118.88583374023438,2069080
2017-04-03,119.22134819072079,119.40776007468513,118.02833027672838,118.50678253173828,1849853
2017-04-04,118.41355019125344,118.668317212598,117.92266980726873,118.17743682861328,1614480
2017-04-05,118.49437953415273,119.56312686615118,118.0842710342317,118.20854187011719,1732645
2017-04-06,118.31416164245685,118.69318819457095,117.74871185872702,117.99105072021484,1946370
2017-04-07,118.07805620301433,118.40738128684539,117.76115933665723,118.0531997680664,1226139
2017-04-10,118.15881595432732,118.3825011448349,117.6306508362967,117.87920379638672,2012509
2017-04-11,117.51883203870376,118.11534112033388,117.43184585580542,118.10291290283203,1745682
2017-04-12,118.25198940389451,118.36383197377894,117.68655110877965,117.87296295166016,1693656
2017-04-13,117.59335530391459,117.97239314664272,117.20190058696319,117.22054290771484,1524182
2017-04-17,117.63066033253632,118.28309631347655,117.6182321165479,118.28309631347656,1846146
2017-04-18,117.91026072808495,118.58133896593449,117.7549193833688,118.19609832763672,1407572
2017-04-19,118.55649662691414,118.76155085498603,117.76114748668662,117.95377349853516,1603118
2017-04-20,118.07184932142702,119.3705074100309,117.99729135163405,118.78021240234375,2090847
2017-04-21,118.77396111813098,119.06600147601009,118.42599379570035,118.9914321899414,3090703
2017-04-24,119.92347722419555,120.82446604356542,119.87998981468975,120.6877670288086,3240682
2017-04-25,120.53867667014788,121.54529437179013,119.52585619861942,121.24703979492188,5001911
2017-04-26,121.60120179337572,122.34683811558389,121.16002276893909,121.1662368774414,3158875
2017-04-27,121.43341646789682,122.1231257242105,121.23457636120263,121.85594177246094,2117159
2017-04-28,121.88080117110636,122.48352427395002,121.50176327157949,121.68196105957031,2950652
2017-05-01,121.47694206166,121.6198552439972,120.83693412615965,121.04820251464844,1792206
2017-05-02,121.26567842127335,122.116943359375,120.90528276038688,122.116943359375,2950771
2017-05-03,122.16039973105867,122.94953464179751,121.60738955263172,122.80040740966797,2798042
2017-05-04,123.21668630602132,123.98717869353928,122.88114728668776,123.96853637695312,2775677
2017-05-05,124.0680458069874,124.21095899100068,123.63929491533128,123.90027618408203,2019566
2017-05-08,123.5523066210464,123.7449326795733,123.21676738093272,123.43424987792969,1884776
2017-05-09,123.87540803474691,123.87540803474691,122.73830544024231,123.00550079345703,2090369
2017-05-10,122.63886042223356,122.77555944948014,122.11690940397287,122.18526458740234,2688249
2017-05-11,121.81244108296809,122.37167674798182,121.3277747091345,122.25360870361328,2039180
2017-05-12,121.72546581106108,122.48353030784644,121.70060937844296,122.14177703857422,1582428
2017-05-15,122.20389848114985,122.86875124877106,121.93048910590271,122.80040740966797,1763502
2017-05-16,122.70721569932516,122.99305333523269,122.32197501202853,122.97441101074219,1415586
2017-05-17,122.97750426078008,122.97750426078008,121.71486034535963,121.78986358642578,2250633
2017-05-18,121.57736077855601,122.40246505950446,120.97728908598972,122.0399169921875,2307084
2017-05-19,122.70251482741483,122.70251482741483,121.54612986580437,122.38997650146484,2266061
2017-05-22,122.73374688424066,124.18392762645186,122.73374688424066,124.08390808105469,2195736
2017-05-23,124.22142817619859,124.37144609254425,123.46508737265009,123.59635162353516,1810983
2017-05-24,124.07138839318189,124.09639327605575,123.31504772293289,123.4463119506836,1442854
2017-05-25,124.0214367736458,124.7715265058561,123.60887886542412,124.72776794433594,1803568
2017-05-26,124.4777059909341,125.44657684440384,124.371435229273,125.43407440185547,1687078
2017-05-30,125.2090624752952,126.90926946131424,124.99028110198607,126.54048156738281,2596636
2017-05-31,126.721724032978,127.80935668945312,126.43419066742017,127.80935668945312,3703773
2017-06-01,127.67185515069409,128.0781617654393,127.3155697192174,127.73436737060547,2813829
2017-06-02,128.17818741033645,129.63461966706618,128.00941580087243,129.20330810546875,2190952
2017-06-05,129.24705368458777,129.59709931404853,128.90325927734375,128.90325927734375,1498708
2017-06-06,128.77199651280222,129.17830314693018,128.39695739746094,128.39695739746094,1744725
2017-06-07,128.59696537478516,128.68448248117303,127.57809605892945,128.14691162109375,2255178
2017-06-08,128.14692290965414,128.78450196871657,127.5718560749469,128.72824096679688,2931755
2017-06-09,128.76573176738856,129.37205463641916,128.54071060328374,129.34706115722656,2264148
2017-06-12,129.34711006553306,130.27847399695824,128.45324207074404,129.6346435546875,2856287
2017-06-13,129.75336353683625,131.0597776718375,129.74086109287725,130.70973205566406,2019805
2017-06-14,131.12848067002628,131.7598082245101,130.97221158631578,131.27224731445312,1896019
2017-06-15,130.95349888085838,132.09114136010285,130.91599155127764,132.0723876953125,1906544
2017-06-16,132.34742422621605,133.42880575680758,132.16615019958408,133.29129028320312,4091038
2017-06-19,133.76636176451981,133.76636176451981,132.95375988126438,133.36631774902344,1994450
2017-06-20,133.42256734383403,134.12265863012803,133.1725412600663,133.36631774902344,1831315
2017-06-21,133.77882601687202,133.77882601687202,132.57243168499537,133.05374145507812,2168228
2017-06-22,132.9724759641731,133.21626216391405,132.57243206174854,132.6536865234375,1674878
2017-06-23,132.51622053626463,133.24755659377956,132.33494647580747,133.07879638671875,1895540
2017-06-26,133.0100631229254,133.43511216324785,132.71002716418676,132.89755249023438,1617112
2017-06-27,132.51620876180473,132.82874707072887,130.8785139548593,131.1285400390625,2679279
2017-06-28,131.75358784225537,132.0036138717776,131.32228780802757,131.65357971191406,1845308
2017-06-29,131.92236163259523,131.92236163259523,129.4408093294295,129.922119140625,2164640
2017-06-30,131.209800590876,131.209800590876,129.92214007275558,130.13465881347656,2116920
2017-07-03,130.7284899306085,131.47857955560235,130.48470367289815,131.1597900390625,1244079
2017-07-05,131.26609158159457,131.4161095547907,130.8973035764651,131.11607360839844,1274099
2017-07-06,130.67222685145987,131.09102450888756,129.94714212672812,130.0283966064453,1423120
2017-07-07,130.32845842926884,131.35984183422374,130.0471761942236,131.00979614257812,1831076
2017-07-10,131.0160135569509,132.35367233773277,130.63471184706444,131.57232666015625,1564846
2017-07-11,131.52233526342022,132.01613617565144,130.01589341652635,131.05352783203125,1516648
2017-07-12,131.83486896222033,133.00375618531473,131.43481357991638,132.07864379882812,1731688
2017-07-13,132.01615499906478,132.51621861198208,131.3785758888799,131.94740295410156,1362005
2017-07-14,132.21613689395107,132.66619056736653,131.65982387478587,132.37240600585938,1270152
