Date,Open,High,Low,Close,Volume
2017-01-03,34.34187155109046,34.54145558896742,34.03342506558736,34.360015869140625,1830600
2017-01-04,34.38723345588348,34.90887139571399,34.3690891363348,34.881656646728516,2219800
2017-01-05,34.79092524469938,34.97690187215773,34.60495207791515,34.863502502441406,1965800
2017-01-06,34.89526849547242,35.08577868414803,34.754654326784554,35.017738342285156,1001800
2017-01-09,34.958767571823905,35.04041527983499,34.40991488045637,34.46434783935547,1329800
2017-01-10,34.391774054909824,34.6548615253049,34.137760475590696,34.301055908203125,2671200
2017-01-11,34.3328031659502,34.81815245548768,34.17404123873021,34.79547119140625,1581600
2017-01-12,34.60949739569595,35.01319897271049,34.42352072323928,34.9496955871582,1572200
2017-01-13,35.01319711915661,35.03587492098191,34.26929739006092,34.5505256652832,2118600
2017-01-17,34.48249487231641,34.70929371732439,34.3328102647247,34.69568634033203,1410400
2017-01-18,34.82723187214882,35.03135291953165,34.63218471701016,34.91795349121094,1718800
2017-01-19,34.90886086656636,35.07215623257653,34.255679402525665,34.296504974365234,1283000
2017-01-20,34.43259958838734,34.43259958838734,33.761273537533775,34.0107536315918,2504200
2017-01-23,34.03342598684931,34.24208045906208,33.906419217735014,34.19218444824219,1904600
2017-01-24,34.34642176793542,34.74558653725999,34.34642176793542,34.68208312988281,1808000
2017-01-25,34.77732144430786,34.92247251401911,34.64124426308295,34.8136100769043,1656200
2017-01-26,34.75465128683759,34.768258661884836,34.060644013350924,34.636714935302734,3349200
2017-01-27,34.731963198039814,34.904329015901524,34.573204752552115,34.89979553222656,1439200
2017-01-30,34.77279073540842,34.77279073540842,34.12867956778604,34.69114303588867,1839600
2017-01-31,34.69113491994497,34.731957029817195,34.37815156822882,34.59134292602539,2357400
2017-02-01,34.718358355812974,34.97237188710487,34.22393520592003,34.71382141113281,3252800
2017-02-02,34.518779028243266,34.57321198980838,33.07633842318283,33.25777816772461,7492800
2017-02-03,33.90189482508974,33.93364652912437,33.24871641913797,33.493656158447266,4874400
2017-02-06,33.2169624548433,33.357576640189045,32.95387494750045,33.085418701171875,3635000
2017-02-07,33.221490162601775,33.221490162601775,32.717996505681306,32.94026184082031,3302000
2017-02-08,32.88582107850294,33.79301614273751,32.79963643998481,33.774871826171875,4216200
2017-02-09,33.661478804094344,33.72951913890431,33.5254015951496,33.60251235961914,1850800
2017-02-10,33.702300677208896,33.87466650715758,33.56622002257718,33.71590805053711,1761800
2017-02-13,33.838378572358316,33.951777966676325,33.470965642183934,33.4981803894043,2599400
2017-02-14,33.48004347757069,33.666020186518395,33.30767760591907,33.44829177856445,1530800
2017-02-15,33.43014485448127,33.54808121047275,33.14437958566479,33.16706085205078,2771000
2017-02-16,33.284993875756214,33.48911489199136,33.06273199915274,33.10355758666992,2793800
2017-02-17,33.08994487832084,33.31221020302507,32.94479377885849,33.2350959777832,5513000
2017-02-21,33.29860119149697,33.49818178052599,33.239631289170774,33.43014144897461,2812000
2017-02-22,33.307657881140166,33.49363101927902,33.189721585812116,33.31219482421875,2678400
2017-02-23,33.45736413971732,33.72498509614637,33.33035734950181,33.579833984375,4226000
2017-02-24,33.44827284473031,33.50270578107523,32.949316373926465,33.14436340332031,3107800
2017-02-27,33.15345840891514,33.48063125464547,33.10801850630645,33.39883804321289,1475200
2017-02-28,33.39429892830577,33.62150194843791,33.37158070639833,33.4124755859375,1978000
2017-03-01,33.72600826953848,34.125884235017004,33.56242185937862,34.0804443359375,3744600
2017-03-02,33.103480883157786,33.82598832361939,33.103480883157786,33.29433059692383,3291800
2017-03-03,33.33067704000355,33.6124099880626,33.21253051767654,33.539703369140625,2705200
2017-03-06,33.267063135793876,33.357946416696684,32.85809703883794,33.0489501953125,2316000
2017-03-07,32.99896318278826,33.09438802160457,32.7808467891778,32.84446334838867,1445000
2017-03-08,32.83991034553073,33.05348165682346,32.717222287363434,33.02621841430664,1516200
2017-03-09,33.04441008479181,33.35340635218481,32.894455249106265,33.330684661865234,2945000
2017-03-10,33.430655849599304,33.707843841407104,33.29887766768713,33.507904052734375,2063400
2017-03-13,33.80327359369047,33.8259952881784,33.585160580719226,33.77146530151367,3220600
2017-03-14,33.64422434744749,33.8032657715289,33.57151771538568,33.64876937866211,2164800
2017-03-15,33.807808656607385,34.14406814143974,33.61695895982492,34.05318832397461,2728800
2017-03-16,34.1077188692744,34.11226390073906,33.88051583184658,33.966854095458984,2141400
2017-03-17,34.07136649432407,34.16679134695418,34.003204894776005,34.13498306274414,2718200
2017-03-20,34.1258962442565,34.35309928645108,33.98957649904574,34.22132110595703,2410200
2017-03-21,34.23495149578698,34.284936440609684,33.56697748803862,33.61696243286133,2787600
2017-03-22,33.653319099250716,33.83962728893046,33.444292681677936,33.789642333984375,1668000
2017-03-23,33.73056451642946,34.08500070069446,33.6487712841496,33.76691436767578,1958400
2017-03-24,33.74874081557422,33.80327079772863,33.207999893294804,33.50336456298828,2316800
2017-03-27,33.08530830015828,33.512451159925575,33.01715015601971,33.50336456298828,2599600
2017-03-28,33.389755623839086,33.66694010445861,33.22616918052223,33.62604522705078,2486200
2017-03-29,33.494273009367475,33.59424290544874,33.18073169290232,33.43065643310547,2846800
2017-03-30,33.398839175540424,33.50789563886711,33.339767646830644,33.453369140625,2168800
2017-03-31,33.34885575168744,33.81689337262835,33.30341584547968,33.74419021606445,3625200
2017-04-03,33.75328244716974,33.77600413748932,33.24434986570587,33.330684661865234,3567000
2017-04-04,33.30342939902995,33.367045986979484,33.0671362436368,33.34886932373047,2463400
2017-04-05,33.3988482502433,33.544258063135246,32.99897213150129,33.012603759765625,3057400
2017-04-06,33.0080623949659,33.18528051577646,32.8671975981277,32.89900588989258,2916400
2017-04-07,32.80811936028203,32.9626192385806,32.68997626923168,32.821754455566406,1813400
2017-04-10,32.75358695588314,33.00805321926467,32.594545541269675,32.817203521728516,1338400
2017-04-11,32.758145842364435,32.849029175090045,32.47187114467926,32.83085250854492,1892000
2017-04-12,32.817199335310335,32.97624072963523,32.485481455567786,32.599082946777344,3045600
2017-04-13,32.56273711085157,32.7263200888253,32.39460563511158,32.503662109375,2605200
2017-04-17,32.65362161415662,32.86264799767526,32.59000503947023,32.85356140136719,2197000
2017-04-18,32.649068640286,32.917169968539646,32.61726036068057,32.84446334838867,2611800
2017-04-19,33.067129675646314,33.28070109284636,32.95807318465771,33.08076477050781,2467000
2017-04-20,33.3261388825515,33.4442854292442,33.08530422467867,33.29433059692383,1979600
2017-04-21,33.24435456085775,33.53062917836218,33.23980952878329,33.48064422607422,2331800
2017-04-24,33.72601642412278,33.835072901650676,33.54425331701436,33.80326461791992,2804600
2017-04-25,33.87143052441059,34.25767500936404,33.812358980495524,34.144073486328125,3645200
2017-04-26,34.175876241725454,34.33946268576333,34.08953798880469,34.15769958496094,2721000
2017-04-27,34.15769875060471,35.15284901638651,34.09408218690423,35.1483039855957,4868600
2017-04-28,35.12104457988656,35.23010106290743,34.8892965199795,34.93928146362305,3698400
2017-05-01,35.01653176614012,35.148309946681216,34.95291519165039,34.95291519165039,2084800
2017-05-02,34.98018114102067,35.12104591472826,34.73480144476528,34.89838790893555,2433000
2017-05-03,34.81659742708036,34.92565392286071,34.58030430823886,34.63483428955078,4234200
2017-05-04,36.00714185650104,36.92049917606518,35.72086723403038,36.57514953613281,7150400
2017-05-05,36.35249746854519,36.629685539090396,36.261617611611555,36.37067413330078,4825600
2017-05-08,36.32976649125978,36.379751439859035,36.08893181174162,36.175270080566406,3472800
2017-05-09,36.16618211542364,36.307050372759804,35.938979051097036,36.18890380859375,2574400
2017-05-10,36.111643215424884,36.552417563763925,36.05711325062211,36.43881607055664,2065200
2017-05-11,36.397921750975,36.48426000473955,36.08892551664394,36.352481842041016,2221400
2017-05-12,36.238883345172376,36.67511274747554,36.23433831384876,36.51607131958008,1695200
2017-05-15,36.484247460976434,36.81596180230533,36.42063091697249,36.706905364990234,1432800
2017-05-16,36.702377692517935,36.82506927600589,36.543336257295834,36.72055435180664,1731800
2017-05-17,36.4251842691028,36.69782715810721,36.316124340027095,36.33430099487305,2012300
2017-05-18,35.97986868564544,36.243425008433405,35.75266567638192,36.12527847290039,3053100
2017-05-19,36.461546714046506,36.516076697431394,36.13437374742444,36.38884353637695,2170300
2017-05-22,36.388838177263715,36.70692103305463,36.279778226555585,36.51607131958008,1353400
2017-05-23,36.6069465520717,36.95229608563162,36.379743550200665,36.47062683105469,1570400
2017-05-24,36.42518995894332,36.69783289053624,36.42518995894332,36.64330291748047,2236700
2017-05-25,36.825065202169526,37.07044487515662,36.697832068067235,37.00682830810547,1447700
2017-05-26,36.93411713317296,37.01591034743495,36.825060669771126,36.979557037353516,1558000
2017-05-30,36.87934931864387,37.261992600374064,36.642477554056036,37.198219299316406,2411700
2017-05-31,37.17089001338414,37.398652824097745,37.079786279252566,37.26199722290039,2616100
2017-06-01,37.32578170402596,37.83596832848462,37.18001360055409,37.73575210571289,1467200
2017-06-02,37.735725433763996,38.10014717255997,37.617291322731084,37.68106460571289,2103700
2017-06-05,37.717519766670485,37.85417535671708,37.45331409370891,37.535308837890625,3606900
2017-06-06,37.42596978088972,37.7448361813754,37.33486261262016,37.34397506713867,1744900
2017-06-07,37.46242227659678,37.46242227659678,37.0706700044665,37.107112884521484,1799800
2017-06-08,37.03423114285382,37.17999918982693,36.578705561639794,36.906681060791016,2269000
2017-06-09,36.906677253991816,36.97956300765264,36.569589331770544,36.69713592529297,1918600
2017-06-12,36.53314134670268,36.86112024154878,36.496701950351415,36.83378982543945,2200200
2017-06-13,36.861133694481964,37.57175605112692,36.81558182588051,37.5444221496582,2195100
2017-06-14,37.580854396106055,37.84506002474049,37.52619008402809,37.608184814453125,2959900
2017-06-15,37.207334206179645,37.507979319698556,37.02512325612147,37.48976135253906,1516200
2017-06-16,37.662852696609555,37.80862073391773,37.24377002377158,37.498863220214844,2697600
2017-06-19,37.64463767632253,38.264152809362024,37.444205287578946,38.163936614990234,2167900
2017-06-20,38.04548867721912,38.355246159868855,37.86328125538828,38.07282257080078,2186000
2017-06-21,38.04548782218287,38.4645739189731,37.90883225888095,38.0637092590332,1799100
2017-06-22,38.063720987123084,38.24593193638504,37.963504791259766,37.963504791259766,2211700
2017-06-23,38.02726638486215,38.53745266850341,37.82683407321257,38.327911376953125,5109900
2017-06-26,38.34615510646556,38.68324316490804,38.309712214908146,38.52836608886719,1865000
