Date,Open,High,Low,Close,Volume
2017-01-03,58.23067268284908,58.39373782983932,57.76722953962624,58.247840881347656,2318200
2017-01-04,58.290737858633975,58.81425650748852,58.290737858633975,58.60828399658203,1715100
2017-01-05,58.599715825976766,58.81427249291298,58.41090491143293,58.62546157836914,1562300
2017-01-06,58.70269840270386,59.07173608786026,58.57396310830064,58.94300079345703,1842500
2017-01-09,58.71985948917007,58.728443588114274,58.17059501622292,58.18776321411133,1167900
2017-01-10,58.22209072857802,58.64262648654599,57.89596697033196,57.938880920410156,1781900
2017-01-11,57.84448102875574,58.08478345769402,57.466859184566935,57.87881088256836,2162100
2017-01-12,57.62132918658599,58.06761065269101,57.28662136088164,57.99895095825195,2110200
2017-01-13,58.09336713740277,58.44523667787146,58.08478303707425,58.1276969909668,1222000
2017-01-17,57.844461606581625,58.37655779264255,57.63848910061443,58.05043411254883,1384800
2017-01-18,58.230673991490576,58.591127595070326,57.998955688546275,58.505306243896484,1750200
2017-01-19,58.634026563246074,58.634026563246074,57.784384272538965,57.887367248535156,1577600
2017-01-20,58.03329039742075,58.350830078125,57.92171673857878,58.350830078125,2107200
2017-01-23,58.290436395009735,58.4111914304719,58.074801463019305,58.2731819152832,1235100
2017-01-24,58.48020091600111,58.963221096900405,58.428444053293035,58.85109329223633,1813300
2017-01-25,59.101234659797655,59.34275137429085,59.00636131921161,59.22199630737305,2164000
2017-01-26,59.24786747945642,59.51525274103338,59.127112420637324,59.299617767333984,1418100
2017-01-27,59.463511540939535,59.67051930474386,59.230622048583776,59.38587951660156,1956800
2017-01-30,59.13573609676042,59.33412317816849,58.600965546339296,58.94597625732422,1874900
2017-01-31,58.876985816704966,59.058118438021644,58.39395891253546,58.66997146606445,2191400
2017-02-01,58.75619731256162,59.0063345751354,58.066163030933645,58.143795013427734,2126300
2017-02-02,58.46294031495387,60.18801972976233,58.31631014405252,59.98963928222656,2931500
2017-02-03,60.59340353234925,60.89529105944001,60.11038348900403,60.82628631591797,2985800
2017-02-06,60.550294031233335,60.938440906957474,60.25703364485471,60.30016326904297,1654900
2017-02-07,60.54168848038062,60.602066020918635,60.12766635907823,60.17941665649414,1127900
2017-02-08,59.84300853814753,60.75730519462568,59.79988549684175,60.73143005371094,2278200
2017-02-09,60.73143681465676,61.12820437438471,60.73143681465676,60.87806701660156,1641500
2017-02-10,60.97294378795638,61.490466379156864,60.76592948695076,61.30933380126953,2866500
2017-02-13,61.45597082813402,61.86999289551812,61.266210988110366,61.65435791015625,1414300
2017-02-14,61.71473073301662,62.09424380344353,61.61122357890546,62.05112075805664,1492100
