Date,Open,High,Low,Close,Volume
2017-01-03,44.62837223769111,44.64577839789487,43.879923948357174,44.34117889404297,1175000
2017-01-04,44.48042562144555,44.924271094682055,44.28896117579397,44.689292907714844,1164700
2017-01-05,44.445621797920616,44.67189860784043,44.071397575264704,44.18453598022461,984100
2017-01-06,44.28026681381775,44.402106636877214,43.80160894327578,44.088802337646484,1074500
2017-01-09,44.03658323723684,44.11490931095851,43.42738413038619,43.497005462646484,1060900
2017-01-10,43.46220430843118,44.027893132928504,43.444798140920355,43.7494010925293,852700
2017-01-11,43.81031490548138,43.9756684939299,43.43609065593624,43.601444244384766,737400
2017-01-12,43.584040497809426,43.61884950736685,42.98353943450497,43.505714416503906,663300
2017-01-13,43.67976489273144,43.697171055647715,43.34905775698054,43.47959899902344,1298700
2017-01-17,43.31425027465186,43.34035786200263,42.83559236053099,43.009647369384766,663100
2017-01-18,43.027062267406585,43.48831743017177,42.835601054829446,43.35777282714844,682600
2017-01-19,43.723286319764,43.94085839808314,43.06186534253741,43.244625091552734,649700
2017-01-20,43.288134320065105,43.46218929527551,43.11407602496885,43.218509674072266,491900
2017-01-23,43.1750141891609,43.31426022014845,42.6441376585561,42.8878173828125,488200
2017-01-24,42.90521088939643,43.21851519662721,42.765964899503444,43.05316162109375,618300
2017-01-25,43.444783230644504,43.51440787679258,42.97483014868839,43.209808349609375,681000
2017-01-26,43.18370367272462,43.41868190752007,42.93132259376921,43.11408233642578,445000
2017-01-27,43.00964145009815,43.131484587367986,42.765961815330556,43.122779846191406,535700
2017-01-30,42.957434192363145,43.07057260928865,41.96530598825841,42.313419342041016,1174500
2017-01-31,42.23508209914272,42.52227877703359,41.85215651517399,42.05232238769531,934100
2017-02-01,42.052318668359625,42.44394895817028,41.6084732198312,42.043617248535156,1185600
2017-02-02,41.98270657299598,42.913914733402244,41.8260544226579,42.722450256347656,1236700
2017-02-03,42.97483783916433,43.42738816045451,42.91391792282589,43.244625091552734,682700
2017-02-06,43.157587626707475,43.653651585184576,43.122775305438914,43.618839263916016,697600
2017-02-07,43.60144520339949,43.92345428466797,43.50571627317312,43.92345428466797,788700
2017-02-08,43.83640724775999,43.83640724775999,42.53097519959657,43.59272766113281,1239100
2017-02-09,43.37516437270312,44.384698560098144,43.20981080852055,44.22804641723633,793200
2017-02-10,44.384698862141235,44.602270915387024,44.00177324358763,44.245452880859375,670800
2017-02-13,44.35858184764629,44.66318132947926,44.193224997606656,44.3759880065918,545700
2017-02-14,44.23674287018952,44.52393619836991,44.02787227887934,44.43690872192383,609500
2017-02-15,44.306374402348354,45.08093040890528,44.28896823906901,44.924278259277344,730900
2017-02-16,45.063517451387646,45.307200380672185,44.706699457674034,45.2636833190918,836900
2017-02-17,44.94168861086816,45.263694361829735,44.81984877644413,45.21147918701172,629300
2017-02-21,45.063514177555106,45.84677475069906,44.38469056075398,45.829368591308594,698300
2017-02-22,45.78586070734421,46.28192469380452,45.58569482858706,46.23841094970703,1093700
2017-02-23,46.29062219277917,47.16961502055239,45.32460520406981,45.68142318725586,1855000
2017-02-24,45.72495209448932,47.10871074581104,45.44646007962214,47.0651969909668,1299800
2017-02-27,46.995556484837,47.25664224577565,46.69095698372285,47.03036880493164,875800
2017-02-28,46.79539283447848,47.10869709035786,46.36024877239839,46.386356353759766,1021200
2017-03-01,46.86502322275132,47.64828401394886,46.612642141042215,47.596065521240234,1323300
2017-03-02,47.134803987419545,47.82233239229716,46.560413966608216,46.5952262878418,1132700
2017-03-03,46.5255993707928,46.95204198534166,46.46467947155518,46.725765228271484,772800
2017-03-06,46.33415856687792,46.59524443805902,46.2123153950989,46.27323532104492,715700
2017-03-07,46.04694127433285,46.39505782744017,46.00342753516581,46.14267349243164,853000
2017-03-08,46.09917876530953,46.19491102288985,45.75976681198796,45.872901916503906,769300
2017-03-09,45.9164184347156,46.29064274418546,45.72495722792867,46.064369201660156,624000
2017-03-10,46.24711618114303,46.32544225492661,45.61180616929231,45.959922790527344,711300
2017-03-13,46.213846069914126,47.27331725255316,46.17006704190028,47.2382926940918,838500
2017-03-14,47.21201747875368,47.27331211946837,46.7567116286974,47.00187683105469,517600
2017-03-15,47.30833194596451,48.13139225565869,47.220773902013136,48.04383087158203,958400
2017-03-16,48.035084762635,48.035084762635,46.940592322145235,47.054420471191406,840500
2017-03-17,47.30833847088879,47.54474923031441,46.94934509697413,47.2382926940918,1213200
2017-03-20,47.24704009004054,47.360868217935305,46.984362621158596,47.17699432373047,542700
2017-03-21,47.14198355358262,47.28207846728805,45.98619968048123,46.22261047363281,674800
2017-03-22,46.23136081960721,46.31892222043964,45.9249042670085,46.29265213012695,710800
2017-03-23,46.16131774475894,46.494041067046616,46.003710554148526,46.12629318237305,530100
2017-03-24,46.19632832753156,46.34518101332626,45.88987182755032,46.07374572753906,662400
2017-03-27,45.61843644072193,45.61843644072193,44.70782141131233,45.28571319580078,684600
2017-03-28,45.12810884979271,45.487102202795114,44.769115496790306,45.26820373535156,795100
2017-03-29,45.37327213467837,45.81106905094514,45.189398231476424,45.73226547241211,984200
2017-03-30,45.609693651072604,45.63596040341717,44.79539092712907,44.93548583984375,822100
2017-03-31,44.83916148218752,45.02303539408212,44.637775291999304,44.777870178222656,763000
2017-04-03,44.602749684085204,44.83040595641055,44.06864023928445,44.261268615722656,772800
2017-04-04,44.19120373586303,44.558951391968456,44.00732656768628,44.401344299316406,687800
2017-04-05,44.55021484924961,44.91796265329852,43.72715451425857,43.73591232299805,822400
2017-04-06,43.797215760181366,44.02486874861126,43.63960856045055,43.823482513427734,630100
2017-04-07,43.84098791190003,44.55022019932792,43.700893016372696,44.331321716308594,931500
2017-04-10,44.39261610877761,44.7165849509206,44.14744751947593,44.322566986083984,602500
2017-04-11,44.191228775300694,44.672804791217516,44.11242518432332,44.65529251098633,705900
2017-04-12,44.62026766887086,44.6377799489915,44.156203936114494,44.43639373779297,763300
2017-04-13,44.278785138137685,44.58524168011528,44.21749382974217,44.3400764465332,686400
2017-04-17,44.38384361227441,44.93546858051931,44.2525065608708,44.90044403076172,693600
2017-04-18,44.91796792251849,45.11059965587959,44.751606278332126,44.97050476074219,556600
2017-04-19,45.03179117978158,45.522124929592856,45.03179117978158,45.303226470947266,621600
2017-04-20,45.53089259422194,46.178833689256855,45.42582223885527,46.05624771118164,575600
2017-04-21,46.047478781602045,46.17006138106143,45.57465732072271,45.714752197265625,641900
2017-04-24,46.24887607851031,46.3627042368608,45.92490722487935,46.345191955566406,676800
2017-04-25,46.686672101047215,46.89681613200016,46.459019129297076,46.53782272338867,799900
2017-04-26,46.564085946451186,46.89681257852943,46.345187461686045,46.756717681884766,1813800
2017-04-27,46.87930139134596,47.4309231809178,46.6604029014799,46.71293640136719,803200
2017-04-28,46.651639532780926,46.651639532780926,46.064993253100354,46.10877227783203,1206100
2017-05-01,46.2138436930258,46.96685496058732,46.03872758997708,46.83551788330078,886300
2017-05-02,46.931829840381454,47.036903509099666,46.73044365219317,46.89680862426758,538000
2017-05-03,46.66914627312146,47.07191859706231,46.310152968717645,46.93182373046875,1262200
2017-05-04,46.40646802653834,47.64105506118653,45.39953389368608,47.62354278564453,1711300
2017-05-05,47.938776421347626,48.37657346629144,47.177010498380774,47.69361114501953,1170200
2017-05-08,47.63231896959016,47.67609800527219,46.50280181231157,46.677921295166016,1577100
2017-05-09,46.739195592016436,46.82675363149428,45.83733175279422,46.012451171875,1292500
2017-05-10,45.96868572293351,46.08251387995894,45.618446781375006,45.90739440917969,820100
2017-05-11,45.67096977306666,46.36268963578315,45.583411734295616,46.14379119873047,1099000
2017-05-12,45.98618993311737,46.380207838186195,45.79355821505584,46.11752700805664,782100
2017-05-15,46.231361389160156,46.72169521948474,46.18758235826756,46.231361389160156,2041900
2017-05-16,46.44149856075289,47.43967501436826,46.41522847399296,47.02814483642578,1879500
2017-05-17,47.02814207428966,47.02814207428966,45.59216878043735,45.76728820800781,1219700
